qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Tcas009592	BP	0051304	chromosome separation	0.575789743721	0.414878937182	23	5
Tcas010386	BP	0001881	receptor recycling	13.38903663	0.836001792612	1	92
Tcas010386	CC	0055037	recycling endosome	10.2212865315	0.768915244035	1	92
Tcas010386	BP	0007032	endosome organization	11.9367057763	0.806359292099	2	92
Tcas010386	CC	0005802	trans-Golgi network	9.68642026048	0.756606169253	2	92
Tcas010386	CC	0005769	early endosome	9.33505407953	0.748334217076	3	92
Tcas010386	BP	0042147	retrograde transport, endosome to Golgi	10.3857270981	0.772634503791	4	92
Tcas010386	CC	0005829	cytosol	3.6159005151	0.580805369734	12	92
Tcas010386	CC	0016020	membrane	0.03811166944	0.333046249333	19	4
Tcas010252	CC	0016592	mediator complex	10.1388990942	0.767040583509	1	54
Tcas010252	MF	0003713	transcription coactivator activity	10.0796555317	0.765687831469	1	54
Tcas010252	BP	0045944	positive regulation of transcription by RNA polymerase II	7.90769959478	0.713011580615	1	54
Tcas010149	CC	0005762	mitochondrial large ribosomal subunit	10.3048011226	0.770807856895	1	11
Tcas010149	BP	0032543	mitochondrial translation	0.741142802068	0.429702173348	1	1
Tcas010149	MF	0003735	structural constituent of ribosome	0.282374572355	0.381857724201	1	1
Tcas010389	CC	0016020	membrane	0.87937648601	0.440861410207	1	22
Tcas010389	BP	1903307	positive regulation of regulated secretory pathway	0.400652795431	0.396607447534	1	1
Tcas010389	MF	0046983	protein dimerization activity	0.317633774971	0.38653327919	1	1
Tcas010389	CC	0140268	endoplasmic reticulum-plasma membrane contact site	0.397531179056	0.396248706978	2	1
Tcas010389	MF	0035091	phosphatidylinositol binding	0.249218084327	0.377186376931	2	1
Tcas010389	CC	0098827	endoplasmic reticulum subcompartment	0.184716062615	0.367104936798	5	1
Tcas009977	CC	0030991	intraciliary transport particle A	13.3621184341	0.835467441947	1	93
Tcas009977	BP	0035721	intraciliary retrograde transport	12.9434052705	0.827085232423	1	93
Tcas009977	MF	0003873	6-phosphofructo-2-kinase activity	0.265075991851	0.37945699124	1	1
Tcas009977	MF	0004331	fructose-2,6-bisphosphate 2-phosphatase activity	0.259746394715	0.378701646128	2	1
Tcas009977	CC	0036064	ciliary basal body	10.7911500213	0.781680342934	3	93
Tcas009977	CC	0005930	axoneme	10.4122085669	0.773230692383	4	93
Tcas009977	MF	0005524	ATP binding	0.0619947156576	0.340852967651	13	1
Tcas009977	BP	0035845	photoreceptor cell outer segment organization	0.644745797448	0.421289885657	21	5
Tcas009977	BP	1990403	embryonic brain development	0.619635926146	0.41899702103	22	5
Tcas009977	CC	0120199	cone photoreceptor outer segment	0.614538801825	0.418525946692	22	5
Tcas009977	BP	0021532	neural tube patterning	0.605136233932	0.417651810191	23	5
Tcas009977	CC	0032391	photoreceptor connecting cilium	0.575056114295	0.414808723814	23	5
Tcas009977	BP	0042733	embryonic digit morphogenesis	0.588989795216	0.416134713676	24	5
Tcas009977	BP	0031076	embryonic camera-type eye development	0.569287752553	0.414255084129	25	5
Tcas009977	BP	0048701	embryonic cranial skeleton morphogenesis	0.541892946678	0.411586625312	28	5
Tcas009977	CC	0005814	centriole	0.406012284286	0.397220123379	29	5
Tcas009977	CC	0005813	centrosome	0.342291174964	0.389650212086	30	5
Tcas009977	BP	0008589	regulation of smoothened signaling pathway	0.523309637248	0.409737888471	32	5
Tcas009977	CC	0031514	motile cilium	0.0766780627734	0.344907047449	32	1
Tcas009977	BP	1902017	regulation of cilium assembly	0.522322904424	0.409638814015	33	5
Tcas009977	BP	0007368	determination of left/right symmetry	0.505816770044	0.407967396576	38	5
Tcas009977	BP	1905515	non-motile cilium assembly	0.462787893994	0.403477404707	46	5
Tcas009977	BP	0061512	protein localization to cilium	0.452668812319	0.402391528174	48	5
Tcas009977	BP	0007507	heart development	0.39992638088	0.396524092074	63	5
Tcas009977	BP	0006003	fructose 2,6-bisphosphate metabolic process	0.256064152849	0.378175239211	95	1
Tcas009977	BP	0006000	fructose metabolic process	0.234938945242	0.375079167231	99	1
Tcas009977	BP	0046835	carbohydrate phosphorylation	0.17940046509	0.366200464889	107	1
Tcas009715	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	4.65063145347	0.617828486342	1	23
Tcas009715	BP	0006357	regulation of transcription by RNA polymerase II	4.11172202728	0.599127580179	1	24
Tcas009715	CC	0005634	nucleus	2.71180193311	0.543808821727	1	26
Tcas009715	MF	0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	3.73450642648	0.585297128228	2	18
Tcas009715	MF	0000987	cis-regulatory region sequence-specific DNA binding	3.66024404363	0.582493217307	4	17
Tcas009715	CC	0070013	intracellular organelle lumen	0.242925530638	0.376265415387	9	2
Tcas009715	CC	0016020	membrane	0.0210657127511	0.325774374595	13	1
Tcas009715	MF	0001216	DNA-binding transcription activator activity	1.06793049839	0.454750729471	15	3
Tcas009715	MF	0046872	metal ion binding	0.85544132543	0.438995583255	16	12
Tcas009715	BP	0045893	positive regulation of DNA-templated transcription	0.733859655246	0.429086464159	16	3
Tcas009715	MF	0001217	DNA-binding transcription repressor activity	0.507536942377	0.408142842467	23	2
Tcas009715	BP	0045892	negative regulation of DNA-templated transcription	0.293015246897	0.383298041775	27	2
Tcas009715	BP	0001817	regulation of cytokine production	0.247379431301	0.376918491021	35	1
Tcas009715	BP	0002682	regulation of immune system process	0.195845129641	0.36895737858	38	1
Tcas009434	MF	0004674	protein serine/threonine kinase activity	6.61718132597	0.678210774386	1	94
Tcas009434	CC	0005794	Golgi apparatus	6.47762104965	0.674251002833	1	94
Tcas009434	MF	0005524	ATP binding	2.97692294789	0.555224620721	7	92
Tcas009434	CC	0016020	membrane	0.268750742732	0.379973386127	9	26
Tcas009434	MF	0046872	metal ion binding	2.41559063794	0.530372315633	18	92
Tcas009727	MF	0004555	alpha,alpha-trehalase activity	13.0961971294	0.830159463639	1	85
Tcas009727	BP	0005993	trehalose catabolic process	12.5171394198	0.818411349955	1	83
Tcas009727	CC	0016020	membrane	0.245611392275	0.376659952806	1	24
Tcas009727	CC	0005730	nucleolus	0.0900003991497	0.348260096594	2	1
Tcas009727	MF	0003677	DNA binding	0.0407078280774	0.333995814849	7	1
Tcas009727	BP	0009987	cellular process	0.410471186699	0.397726772749	12	85
Tcas009727	BP	0006355	regulation of DNA-templated transcription	0.0436099406483	0.335022106178	13	1
Tcas010120	MF	0004555	alpha,alpha-trehalase activity	13.096219171	0.830159905826	1	87
Tcas010120	BP	0005993	trehalose catabolic process	12.775819845	0.823692409218	1	87
Tcas010120	CC	0005576	extracellular region	0.0588990918027	0.339938784151	1	1
Tcas010120	CC	0016020	membrane	0.0509807829345	0.337484598302	2	5
Tcas010120	BP	0009987	cellular process	0.410471877544	0.397726851033	12	87
Tcas010007	MF	0004555	alpha,alpha-trehalase activity	13.0962298461	0.830160119986	1	84
Tcas010007	BP	0005993	trehalose catabolic process	12.775830259	0.823692620742	1	84
Tcas010007	CC	0016020	membrane	0.424039219268	0.399251762656	1	41
Tcas010007	BP	0009987	cellular process	0.410472212133	0.397726888948	12	84
Tcas009637	MF	0004555	alpha,alpha-trehalase activity	13.0962218163	0.830159958896	1	88
Tcas009637	BP	0005993	trehalose catabolic process	12.7758224257	0.823692461634	1	88
Tcas009637	CC	0016020	membrane	0.248106359563	0.377024520758	1	25
Tcas009637	CC	0005730	nucleolus	0.0793755575234	0.345608166108	2	1
Tcas009637	CC	0005576	extracellular region	0.0658116837484	0.34194930014	4	1
Tcas009637	MF	0003677	DNA binding	0.0359021357654	0.332212291152	7	1
Tcas009637	BP	0009987	cellular process	0.410471960456	0.397726860428	12	88
Tcas009637	BP	0006355	regulation of DNA-templated transcription	0.0384616444507	0.333176102058	13	1
Tcas010038	MF	0030170	pyridoxal phosphate binding	5.99159202607	0.660116620812	1	80
Tcas010038	BP	0019752	carboxylic acid metabolic process	3.2513617273	0.566517855295	1	80
Tcas010038	CC	0043231	intracellular membrane-bounded organelle	2.39862609027	0.529578477864	1	89
Tcas010038	MF	0016830	carbon-carbon lyase activity	5.85012537118	0.655895710688	3	80
Tcas010038	CC	0016020	membrane	0.0186125201799	0.324509303558	7	2
Tcas010428	MF	0004843	cysteine-type deubiquitinase activity	9.35170478801	0.748729690577	1	90
Tcas010428	BP	0016579	protein deubiquitination	9.01289990797	0.74061206599	1	90
Tcas010428	CC	0005789	endoplasmic reticulum membrane	0.0871363462934	0.347561393752	1	1
Tcas010428	MF	0008270	zinc ion binding	4.95280001556	0.627840961254	5	89
Tcas010428	BP	0006508	proteolysis	4.2645563066	0.604549647647	7	90
Tcas010428	CC	0005829	cytosol	0.0717983945758	0.343606662987	8	1
Tcas010428	CC	0005634	nucleus	0.0689780519154	0.342834853188	9	1
Tcas010428	BP	0009987	cellular process	0.40484735335	0.397087298611	12	90
Tcas010428	BP	0031647	regulation of protein stability	0.206347533818	0.37065781462	13	1
Tcas010428	BP	1903509	liposaccharide metabolic process	0.0909091814325	0.34847946903	28	1
Tcas010428	BP	0008610	lipid biosynthetic process	0.0642031327747	0.341491265491	32	1
Tcas010428	BP	1901137	carbohydrate derivative biosynthetic process	0.0569930140769	0.339363900466	33	1
Tcas009283	MF	0015929	hexosaminidase activity	10.7532970173	0.780843036437	1	84
Tcas009283	BP	0005975	carbohydrate metabolic process	3.85961462098	0.589958495822	1	78
Tcas009283	CC	0016020	membrane	0.0311248436227	0.330316524415	1	3
Tcas009283	BP	0009987	cellular process	0.381310591246	0.394361510403	4	78
Tcas009882	BP	0030514	negative regulation of BMP signaling pathway	12.6880120377	0.8219058249	1	61
Tcas009882	MF	0061630	ubiquitin protein ligase activity	8.42084344965	0.726051372708	1	61
Tcas009882	CC	0005737	cytoplasm	1.53839765861	0.48479469557	1	61
Tcas009882	MF	0016874	ligase activity	0.352860444482	0.390951787607	10	4
Tcas009882	BP	0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	8.40447231166	0.725641594435	11	61
Tcas009882	BP	0016567	protein ubiquitination	7.38330869872	0.699240989794	15	61
Tcas009882	BP	0009987	cellular process	0.410473686875	0.397727056061	40	61
Tcas009882	BP	0060322	head development	0.326599326034	0.387680158199	41	1
Tcas009653	CC	0005576	extracellular region	5.39813780266	0.642056125213	1	21
Tcas009653	CC	0016020	membrane	0.144343977	0.35986529562	2	3
Tcas009610	MF	0005242	inward rectifier potassium channel activity	12.3834667424	0.815660981552	1	90
Tcas009610	BP	0034765	regulation of monoatomic ion transmembrane transport	11.4416971738	0.795847390488	1	90
Tcas009610	CC	0034702	monoatomic ion channel complex	6.90163616328	0.686154415751	1	90
Tcas009610	BP	1990573	potassium ion import across plasma membrane	11.2610341871	0.791954383467	2	90
Tcas009610	CC	0005886	plasma membrane	2.52018022671	0.535206096507	6	90
Tcas010431	MF	0005242	inward rectifier potassium channel activity	12.528021045	0.818634595851	1	46
Tcas010431	BP	0034765	regulation of monoatomic ion transmembrane transport	10.8461883961	0.782895173336	1	44
Tcas010431	CC	0034702	monoatomic ion channel complex	6.98220012999	0.688374347108	1	46
Tcas010431	BP	1990573	potassium ion import across plasma membrane	10.6749284195	0.779104830145	2	44
Tcas010431	CC	0005886	plasma membrane	2.38901179745	0.529127340772	6	44
Tcas009289	MF	0005242	inward rectifier potassium channel activity	12.5272250369	0.818618268348	1	18
Tcas009289	BP	0034765	regulation of monoatomic ion transmembrane transport	11.5745225696	0.798690002243	1	18
Tcas009289	CC	0034702	monoatomic ion channel complex	6.98175649344	0.688362157922	1	18
Tcas009289	BP	1990573	potassium ion import across plasma membrane	11.3917622863	0.794774463681	2	18
Tcas009289	CC	0005886	plasma membrane	2.54943671997	0.536540195705	6	18
Tcas010096	BP	0006820	monoatomic anion transport	8.1488810007	0.719191476502	1	3
Tcas010096	MF	0022857	transmembrane transporter activity	3.25803058234	0.56678622453	1	3
Tcas010096	CC	0016020	membrane	0.921215137846	0.44406289176	1	3
Tcas010096	BP	0055085	transmembrane transport	2.72818290424	0.544529917436	3	3
Tcas009870	BP	0006820	monoatomic anion transport	8.15069479035	0.71923760299	1	13
Tcas009870	MF	0022857	transmembrane transporter activity	3.25875575947	0.566815390672	1	13
Tcas009870	CC	0016020	membrane	0.921420183235	0.444078400694	1	13
Tcas009870	BP	0055085	transmembrane transport	2.72879014712	0.544556606795	3	13
Tcas009946	BP	0006820	monoatomic anion transport	8.14687742334	0.719140517555	1	3
Tcas009946	MF	0022857	transmembrane transporter activity	3.25722952556	0.566754002787	1	3
Tcas009946	CC	0016020	membrane	0.920988637324	0.444045758027	1	3
Tcas009946	BP	0055085	transmembrane transport	2.7275121219	0.544500431956	3	3
Tcas009826	BP	0006820	monoatomic anion transport	8.14747852615	0.71915580665	1	3
Tcas009826	MF	0022857	transmembrane transporter activity	3.25746985443	0.566763670202	1	3
Tcas009826	CC	0016020	membrane	0.921056590827	0.444050898622	1	3
Tcas009826	BP	0055085	transmembrane transport	2.72771336651	0.544509278417	3	3
Tcas009159	BP	0006820	monoatomic anion transport	8.14975017873	0.719213581211	1	6
Tcas009159	MF	0022857	transmembrane transporter activity	3.25837809123	0.566800201512	1	6
Tcas009159	CC	0016020	membrane	0.92131339673	0.444070323942	1	6
Tcas009159	BP	0055085	transmembrane transport	2.72847389838	0.544542707495	3	6
Tcas010410	BP	0006820	monoatomic anion transport	8.15129849608	0.719252954693	1	29
Tcas010410	MF	0022857	transmembrane transporter activity	3.25899712902	0.566825097675	1	29
Tcas010410	CC	0016020	membrane	0.921488430993	0.444083562338	1	29
Tcas010410	BP	0055085	transmembrane transport	2.72899226317	0.544565489481	3	29
Tcas010410	CC	0045177	apical part of cell	0.209314194816	0.371130260739	3	1
Tcas010410	CC	0071944	cell periphery	0.0579633643308	0.339657744903	6	1
Tcas009599	BP	0006820	monoatomic anion transport	8.15150939002	0.719258317406	1	45
Tcas009599	MF	0022857	transmembrane transporter activity	3.25908144721	0.56682848856	1	45
Tcas009599	CC	0016020	membrane	0.921512272143	0.444085365423	1	45
Tcas009599	BP	0055085	transmembrane transport	2.72906286884	0.544568592413	3	45
Tcas010352	CC	0005634	nucleus	3.47392529721	0.575330571071	1	86
Tcas010352	CC	0005737	cytoplasm	1.53839093436	0.484794301977	6	86
Tcas009329	CC	0031514	motile cilium	10.1222382727	0.766660555018	1	4
Tcas009329	CC	0005856	cytoskeleton	5.80556462683	0.654555614861	5	4
Tcas009329	CC	0005737	cytoplasm	1.53775829129	0.484757267461	11	4
Tcas009487	BP	0060322	head development	10.5365539116	0.776020047931	1	1
Tcas009487	CC	0031514	motile cilium	10.1104704449	0.766391945791	1	1
Tcas010487	MF	0005549	odorant binding	10.8319164891	0.782580454315	1	1
Tcas010487	CC	0005576	extracellular region	5.38652791997	0.641693150669	1	1
Tcas010125	BP	0050482	arachidonate secretion	12.2439398768	0.81277428018	1	2
Tcas010125	MF	0004623	phospholipase A2 activity	11.4097042928	0.795160245069	1	2
Tcas010125	CC	0005576	extracellular region	3.1772021332	0.56351475936	1	1
Tcas010125	BP	0006644	phospholipid metabolic process	6.09581557424	0.663194523786	14	2
Tcas009991	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.49859497919	0.702309328223	1	1
Tcas009991	BP	0006357	regulation of transcription by RNA polymerase II	5.74475430207	0.652718512066	1	1
Tcas009991	CC	0005634	nucleus	3.46996123773	0.575176120154	1	1
Tcas009991	MF	0003700	DNA-binding transcription factor activity	4.55200944644	0.614490569966	9	1
Tcas009991	MF	0046872	metal ion binding	2.47353788851	0.533063084243	12	1
Tcas009684	MF	0008234	cysteine-type peptidase activity	7.93603229607	0.71374240164	1	41
Tcas009684	BP	0006508	proteolysis	4.32354877205	0.606616464776	1	41
Tcas009684	CC	0005764	lysosome	1.65161966258	0.491304296336	1	8
Tcas009684	MF	0004175	endopeptidase activity	4.00397696183	0.595244327849	4	27
Tcas009684	BP	0009987	cellular process	0.410447688248	0.397724109935	6	41
Tcas009684	CC	0005615	extracellular space	0.40215233746	0.396779280062	6	1
Tcas009684	BP	0030163	protein catabolic process	0.386277921258	0.394943630606	8	1
Tcas009684	CC	0016020	membrane	0.0219642918034	0.32621915525	12	1
Tcas009473	CC	0031251	PAN complex	12.8086691244	0.824359199376	1	24
Tcas009473	MF	0004535	poly(A)-specific ribonuclease activity	11.7772622607	0.802997593145	1	24
Tcas009473	BP	0000289	nuclear-transcribed mRNA poly(A) tail shortening	11.2895488956	0.792570895778	1	24
Tcas009473	BP	0010606	positive regulation of cytoplasmic mRNA processing body assembly	10.4315275182	0.773665150014	2	16
Tcas009473	CC	0000932	P-body	9.31619029593	0.747885754122	3	24
Tcas009473	CC	0005634	nucleus	2.36537851505	0.528014508816	11	16
Tcas009473	MF	0046872	metal ion binding	2.01531616795	0.51082857973	14	21
Tcas009473	MF	0003676	nucleic acid binding	1.83357234249	0.501314544323	16	22
Tcas009473	MF	0008233	peptidase activity	0.145165952469	0.360022143691	22	1
Tcas009473	BP	0006397	mRNA processing	4.848422424	0.624417819181	44	18
Tcas009473	BP	0006508	proteolysis	0.135637610081	0.358175724949	72	1
Tcas009144	CC	0016020	membrane	0.920957313645	0.444043388368	1	4
Tcas010070	CC	0035102	PRC1 complex	12.2953369097	0.813839548533	1	20
Tcas010070	MF	0042393	histone binding	8.67139379318	0.732273785676	1	20
Tcas010070	BP	0045892	negative regulation of DNA-templated transcription	6.26483848457	0.668130654133	1	20
Tcas010070	MF	0003682	chromatin binding	8.22129514233	0.721029069772	2	20
Tcas010070	MF	0016301	kinase activity	0.280403304302	0.381587931958	5	1
Tcas009872	MF	0004198	calcium-dependent cysteine-type endopeptidase activity	12.0372180338	0.808466959314	1	92
Tcas009872	BP	0006508	proteolysis	4.3238432906	0.60662674782	1	92
Tcas009872	BP	0009987	cellular process	0.410475647793	0.397727278265	6	92
Tcas009967	BP	0016192	vesicle-mediated transport	6.05457826303	0.661979884268	1	28
Tcas009967	CC	0012505	endomembrane system	4.88038505169	0.625469938211	1	28
Tcas009967	BP	0015031	protein transport	5.44765345589	0.643599831391	2	28
Tcas009967	CC	0043231	intracellular membrane-bounded organelle	2.39834056069	0.529565092833	2	28
